trip_id,start_time,start_date,route_id,stop_id,stop_sequence,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty,schedule_relationship,id,timestamp,shape_id
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,884,6.0,-156.0,1629930444.0,30.0,-156.0,1629930444.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,893,7.0,-196.0,1629930524.0,30.0,-196.0,1629930524.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10792,8.0,-260.0,1629930640.0,30.0,-260.0,1629930640.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10780,9.0,-330.0,1629930750.0,30.0,-330.0,1629930750.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10866,10.0,-351.0,1629931029.0,30.0,-351.0,1629931029.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,1090,11.0,-404.0,1629931156.0,30.0,-351.0,1629931209.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929337,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,469,3.0,-46.0,1629929474.0,30.0,-46.0,1629929474.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,897,4.0,-101.0,1629929719.0,30.0,-101.0,1629929719.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,891,5.0,-46.0,1629929834.0,30.0,-46.0,1629929834.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,884,6.0,-59.0,1629929941.0,30.0,-59.0,1629929941.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,893,7.0,-99.0,1629930021.0,30.0,-99.0,1629930021.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10792,8.0,-162.0,1629930138.0,30.0,-162.0,1629930138.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10780,9.0,-233.0,1629930247.0,30.0,-233.0,1629930247.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10866,10.0,-254.0,1629930526.0,30.0,-254.0,1629930526.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,1090,11.0,-307.0,1629930653.0,30.0,-307.0,1629930653.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629929340,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11270,1.0,,,,0.0,1629929700.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11272,2.0,5.0,1629929765.0,30.0,5.0,1629929765.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,469,3.0,-77.0,1629930043.0,30.0,-77.0,1629930043.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,897,4.0,-198.0,1629930222.0,30.0,-198.0,1629930222.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,891,5.0,-143.0,1629930337.0,30.0,-143.0,1629930337.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,884,6.0,-156.0,1629930444.0,30.0,-156.0,1629930444.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,893,7.0,-196.0,1629930524.0,30.0,-196.0,1629930524.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10792,8.0,-260.0,1629930640.0,30.0,-260.0,1629930640.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10780,9.0,-330.0,1629930750.0,30.0,-330.0,1629930750.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10866,10.0,-351.0,1629931029.0,30.0,-351.0,1629931029.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,1090,11.0,-404.0,1629931156.0,30.0,-351.0,1629931209.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11270,1.0,-1364.0,1629927736.0,30.0,0.0,1629929100.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11272,2.0,5.0,1629929165.0,30.0,5.0,1629929165.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,469,3.0,-77.0,1629929443.0,30.0,-77.0,1629929443.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,897,4.0,-198.0,1629929622.0,30.0,-198.0,1629929622.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,891,5.0,-143.0,1629929737.0,30.0,-143.0,1629929737.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,884,6.0,-156.0,1629929844.0,30.0,-156.0,1629929844.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,893,7.0,-196.0,1629929924.0,30.0,-196.0,1629929924.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10792,8.0,-260.0,1629930040.0,30.0,-260.0,1629930040.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10780,9.0,-330.0,1629930150.0,30.0,-330.0,1629930150.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10866,10.0,-351.0,1629930429.0,30.0,-351.0,1629930429.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,1090,11.0,-404.0,1629930556.0,30.0,-351.0,1629930609.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629927768,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,-1245.0,1629927255.0,30.0,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,-156.0,1629929244.0,30.0,-156.0,1629929244.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,-196.0,1629929324.0,30.0,-196.0,1629929324.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,-260.0,1629929440.0,30.0,-260.0,1629929440.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-330.0,1629929550.0,30.0,-330.0,1629929550.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10866,10.0,-351.0,1629929829.0,30.0,-351.0,1629929829.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,1090,11.0,-404.0,1629929956.0,30.0,-351.0,1629930009.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629927785,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11270,1.0,,,,0.0,1629929700.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629926626,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11272,2.0,5.0,1629929765.0,30.0,5.0,1629929765.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629926626,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,469,3.0,-77.0,1629930043.0,30.0,-77.0,1629930043.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629926626,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,897,4.0,-198.0,1629930222.0,30.0,-198.0,1629930222.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629926626,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,891,5.0,-198.0,1629930282.0,30.0,-198.0,1629930282.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629926626,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11270,1.0,,,,0.0,1629929100.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11272,2.0,5.0,1629929165.0,30.0,5.0,1629929165.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,469,3.0,-77.0,1629929443.0,30.0,-77.0,1629929443.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,897,4.0,-198.0,1629929622.0,30.0,-198.0,1629929622.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,891,5.0,-143.0,1629929737.0,30.0,-143.0,1629929737.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,884,6.0,-156.0,1629929844.0,30.0,-156.0,1629929844.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,893,7.0,-196.0,1629929924.0,30.0,-196.0,1629929924.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10792,8.0,-260.0,1629930040.0,30.0,-260.0,1629930040.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10780,9.0,-330.0,1629930150.0,30.0,-330.0,1629930150.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926566,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,,,,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,-156.0,1629929244.0,30.0,-156.0,1629929244.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,-196.0,1629929324.0,30.0,-196.0,1629929324.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,-260.0,1629929440.0,30.0,-260.0,1629929440.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-330.0,1629929550.0,30.0,-330.0,1629929550.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10866,10.0,-351.0,1629929829.0,30.0,-351.0,1629929829.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,1090,11.0,-404.0,1629929956.0,30.0,-351.0,1629930009.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629926356,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,,,,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925546,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925546,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925546,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925546,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925546,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,,,,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,-156.0,1629929244.0,30.0,-156.0,1629929244.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,-196.0,1629929324.0,30.0,-196.0,1629929324.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,-260.0,1629929440.0,30.0,-260.0,1629929440.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-330.0,1629929550.0,30.0,-330.0,1629929550.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,,,,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,-156.0,1629929244.0,30.0,-156.0,1629929244.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,-196.0,1629929324.0,30.0,-196.0,1629929324.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925726,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11270,1.0,,,,0.0,1629928500.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,5.0,1629928565.0,30.0,5.0,1629928565.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,-77.0,1629928843.0,30.0,-77.0,1629928843.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,-198.0,1629929022.0,30.0,-198.0,1629929022.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,-143.0,1629929137.0,30.0,-143.0,1629929137.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,-156.0,1629929244.0,30.0,-156.0,1629929244.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,-196.0,1629929324.0,30.0,-196.0,1629929324.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,-260.0,1629929440.0,30.0,-260.0,1629929440.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-330.0,1629929550.0,30.0,-330.0,1629929550.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629925966,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,9.0,1629929709.0,30.0,9.0,1629929709.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629929602,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-47.0,1629929833.0,30.0,-47.0,1629929833.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629929602,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10866,10.0,-67.0,1629930113.0,30.0,-67.0,1629930113.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629929602,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,1090,11.0,-121.0,1629930239.0,30.0,-121.0,1629930239.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629929602,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11270,1.0,-492.0,1629929208.0,30.0,0.0,1629929700.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11272,2.0,5.0,1629929765.0,30.0,5.0,1629929765.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,469,3.0,-77.0,1629930043.0,30.0,-77.0,1629930043.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,897,4.0,-198.0,1629930222.0,30.0,-198.0,1629930222.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,891,5.0,-143.0,1629930337.0,30.0,-143.0,1629930337.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,884,6.0,-156.0,1629930444.0,30.0,-156.0,1629930444.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,893,7.0,-196.0,1629930524.0,30.0,-196.0,1629930524.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10792,8.0,-260.0,1629930640.0,30.0,-260.0,1629930640.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629929607,3330072
